run_id,regime,seed,coefficient,value
5c443abe299615fa-f80c42f5ae29,market,10003,reserve_buffer,-0.0001688056013736335
5c443abe299615fa-f80c42f5ae29,market,10003,capital_buffer,-0.00513542029716452
5c443abe299615fa-f80c42f5ae29,market,10003,expected_inflation,0.9644133150873061
7db7a59eeede6acf-ad9c0b7cfa02,market,10004,borrower_leverage,0.017275331973727878
7db7a59eeede6acf-ad9c0b7cfa02,market,10004,borrower_risk,0.004105827897102374
7db7a59eeede6acf-ad9c0b7cfa02,market,10004,reserve_buffer,-0.0029705084564589416
7db7a59eeede6acf-ad9c0b7cfa02,market,10004,capital_buffer,-0.0044604286492667955
7db7a59eeede6acf-ad9c0b7cfa02,market,10004,expected_inflation,1.0161870988397637
70673e39cae7c890-d6889c078388,market,10005,borrower_leverage,0.01687325939925064
70673e39cae7c890-d6889c078388,market,10005,borrower_risk,0.004030142814922855
70673e39cae7c890-d6889c078388,market,10005,reserve_buffer,-0.00047121291654773673
70673e39cae7c890-d6889c078388,market,10005,capital_buffer,-0.003909092378400431
70673e39cae7c890-d6889c078388,market,10005,expected_inflation,0.9720647079548225
c133e34310762a60-2c4cf0abd5ec,market,10006,borrower_leverage,0.016621322435413883
c133e34310762a60-2c4cf0abd5ec,market,10006,borrower_risk,0.00479857064845375
c133e34310762a60-2c4cf0abd5ec,market,10006,reserve_buffer,-0.0016566134275986257
c133e34310762a60-2c4cf0abd5ec,market,10006,capital_buffer,-0.0024101467095542324
c133e34310762a60-2c4cf0abd5ec,market,10006,expected_inflation,0.9948433406569863
c623aa2df189ccad-be28dec144d6,market,10007,borrower_leverage,0.017424460335491082
c623aa2df189ccad-be28dec144d6,market,10007,borrower_risk,0.003967863748651282
c623aa2df189ccad-be28dec144d6,market,10007,reserve_buffer,-0.0010316584838298136
c623aa2df189ccad-be28dec144d6,market,10007,capital_buffer,-0.0032998560362268595
c623aa2df189ccad-be28dec144d6,market,10007,expected_inflation,0.9810816905454605
99ff1204d3760b6b-c113a2415488,market,10008,borrower_leverage,0.016465264034195785
99ff1204d3760b6b-c113a2415488,market,10008,borrower_risk,0.0042782105842071256
99ff1204d3760b6b-c113a2415488,market,10008,reserve_buffer,0.0003519618960037204
99ff1204d3760b6b-c113a2415488,market,10008,capital_buffer,-0.004971781312627079
99ff1204d3760b6b-c113a2415488,market,10008,expected_inflation,0.984229587239507
0fbd682ebed087fd-f8bd43f7e98c,market,10009,borrower_leverage,0.017014258236781356
0fbd682ebed087fd-f8bd43f7e98c,market,10009,borrower_risk,0.004286904462338415
0fbd682ebed087fd-f8bd43f7e98c,market,10009,reserve_buffer,0.000887687422666903
0fbd682ebed087fd-f8bd43f7e98c,market,10009,capital_buffer,-0.005787007305146326
0fbd682ebed087fd-f8bd43f7e98c,market,10009,expected_inflation,1.0532491700670776
6f3f221ded3d8109-7287f04bb2d5,market,10010,borrower_leverage,0.016729304671902458
6f3f221ded3d8109-7287f04bb2d5,market,10010,borrower_risk,0.004306514244992009
6f3f221ded3d8109-7287f04bb2d5,market,10010,reserve_buffer,-0.0018469359299825273
6f3f221ded3d8109-7287f04bb2d5,market,10010,capital_buffer,-0.003706918870641449
6f3f221ded3d8109-7287f04bb2d5,market,10010,expected_inflation,0.978251223680459
6a2dd9617e8d7dad-d10b35bf0205,market,10011,borrower_leverage,0.016854878300636606
6a2dd9617e8d7dad-d10b35bf0205,market,10011,borrower_risk,0.004318963788745495
6a2dd9617e8d7dad-d10b35bf0205,market,10011,reserve_buffer,-0.0008038690203819874
6a2dd9617e8d7dad-d10b35bf0205,market,10011,capital_buffer,-0.004328106088893881
6a2dd9617e8d7dad-d10b35bf0205,market,10011,expected_inflation,1.0249525876367531
6a140be17d807d68-4e96ddfaceb0,market,10012,borrower_leverage,0.017210785647955508
6a140be17d807d68-4e96ddfaceb0,market,10012,borrower_risk,0.004203723196164494
6a140be17d807d68-4e96ddfaceb0,market,10012,reserve_buffer,-0.0027211609819279272
6a140be17d807d68-4e96ddfaceb0,market,10012,capital_buffer,-0.003178754820013931
6a140be17d807d68-4e96ddfaceb0,market,10012,expected_inflation,1.0264145914409015
a5fcab32f5aaea5d-bf19fe3e1247,market,10013,borrower_leverage,0.016909265914193033
a5fcab32f5aaea5d-bf19fe3e1247,market,10013,borrower_risk,0.004261480729903732
a5fcab32f5aaea5d-bf19fe3e1247,market,10013,reserve_buffer,-0.0004135352062046374
a5fcab32f5aaea5d-bf19fe3e1247,market,10013,capital_buffer,-0.005159354177247639
a5fcab32f5aaea5d-bf19fe3e1247,market,10013,expected_inflation,1.0376200354093228
538aa3f08d46a73b-1fc4db2923f0,market,10014,borrower_leverage,0.017439829059274405
538aa3f08d46a73b-1fc4db2923f0,market,10014,borrower_risk,0.003884780021510583
538aa3f08d46a73b-1fc4db2923f0,market,10014,reserve_buffer,-0.0031114565211678956
