run_id,scenario_id,rate_regime,cumulative_consumption,defaults,write_offs,resolution_cost
93db985a53688800b940bf7d,ablation_bank_competition_baseline,market,2902.301544157318,0.0,0.0,0.0
841175c3d5ebee6d5b6c6ab7,ablation_bank_competition_baseline,market,2706.575432921651,0.0,0.0,0.0
548303e441e26778e89f8954,ablation_bank_competition_baseline,market,2715.0527603467835,0.0,0.0,0.0
bdab3a6aa9fceafddf2b6621,ablation_bank_competition_baseline,market,3405.9092254070456,0.0,0.0,0.0
42193e1d6491115182b70da9,ablation_bank_competition_baseline,market,4487.448024859921,0.0,0.0,0.0
31dfc81b72bb7edb1962f6eb,ablation_bank_competition_baseline,market,2679.8601855457664,0.0,0.0,0.0
88943c489fcee427e9a6e454,ablation_bank_competition_baseline,market,2442.1206404623167,0.0,0.0,0.0
2e457362737e3c56c0f111b8,ablation_bank_competition_baseline,market,2411.166447464623,0.0,0.0,0.0
398ff6351d7c5060200b8a8b,ablation_bank_competition_baseline,market,2454.9900413588143,0.0,0.0,0.0
a02d433e7c203c99f427d8b5,ablation_bank_competition_shock,administered,2751.2925543811807,0.0,0.0,0.0
c4ed668c2def31b873179ff5,ablation_bank_competition_shock,administered,2531.8484967721756,0.0,0.0,0.0
52d17a7cdd4fa32f2ca377fb,ablation_bank_competition_shock,administered,2869.237934032285,0.0,0.0,0.0
2a60bc71402b32b8dc06769a,ablation_bank_competition_shock,administered,2690.86031532852,0.0,0.0,0.0
a39a2b1fb555de04ae9668e2,ablation_bank_competition_shock,administered,2716.8818963955937,0.0,0.0,0.0
bcbd224166bcad3f52c9de33,ablation_bank_competition_shock,administered,2378.8498501024005,0.0,0.0,0.0
14a1437018ededfeceade0dc,ablation_bank_competition_shock,administered,2730.4098126553913,0.0,0.0,0.0
29172a820605cc7b008855da,ablation_bank_competition_shock,administered,2997.648744177219,0.0,0.0,0.0
b6b95f6400cf9def02a71eb6,ablation_bank_competition_shock,administered,2558.897397825688,0.0,0.0,0.0
4804cc8144d40278bf0cc656,ablation_bank_competition_shock,administered,2902.422585514955,0.0,0.0,0.0
6ed7739c922a426e306e0c03,ablation_bank_competition_shock,administered,2616.5015110997037,0.0,0.0,0.0
e11691d3890ec8efa7a07946,ablation_bank_competition_shock,administered,2532.9936889488877,0.0,0.0,0.0
987c64789d9e0df77696ff05,ablation_bank_competition_shock,administered,2996.1175768025614,0.0,0.0,0.0
440041ad1f1a3782f85ab538,ablation_bank_competition_shock,administered,3011.4373833738773,0.0,0.0,0.0
3a1c997f7143a0ab40efb915,ablation_bank_competition_shock,administered,2769.83200951282,0.0,0.0,0.0
9056396616355fc5a33e5608,ablation_bank_competition_shock,administered,2661.334698849771,0.0,0.0,0.0
0e027bae2c0e4a0c3088f94a,ablation_bank_competition_shock,administered,4192.103842297698,0.0,0.0,0.0
3f0596a27bee250267a15b05,ablation_bank_competition_shock,administered,2716.6753101042113,0.0,0.0,0.0
c4d720c41ce1f6c480e7eb18,ablation_bank_competition_shock,administered,3067.350351349674,0.0,0.0,0.0
671487156c6029aad8b0f15f,ablation_bank_competition_shock,administered,2538.8899326531077,0.0,0.0,0.0
4efd9b5a6007870ac3e994ad,ablation_bank_competition_shock,administered,2897.7181938062536,0.0,0.0,0.0
533028183058dd0ee35ccc10,ablation_bank_competition_shock,administered,2988.6493809738995,0.0,0.0,0.0
79ddc7954a4d70671f577c2d,ablation_bank_competition_shock,administered,2796.519014690382,0.0,0.0,0.0
09cfccfb16b9293ba09483a8,ablation_bank_competition_shock,administered,2809.6483130851675,0.0,0.0,0.0
7485e751e97284ed74a9c541,ablation_bank_competition_shock,administered,3495.3242675777983,0.0,0.0,0.0
608f8932f47b56dd2b5314f6,ablation_bank_competition_shock,administered,4488.618626569451,0.0,0.0,0.0
7977f965893328e09b765e4c,ablation_bank_competition_shock,administered,2771.2340605565823,0.0,0.0,0.0
12aa3329913532ef8b37d837,ablation_bank_competition_shock,administered,2578.210018489145,0.0,0.0,0.0
5e5ac91eae69e6e530521a27,ablation_bank_competition_shock,administered,2551.298976220215,0.0,0.0,0.0
0f56bba088b3d4415d6300ab,ablation_bank_competition_shock,administered,2594.84453955759,0.0,0.0,0.0
6d51070deadb52dc4fb9eb49,ablation_bank_competition_shock,market,2748.3490612274845,0.0,0.0,0.0
ff7debd8752024119af71227,ablation_bank_competition_shock,market,2527.6959096154196,0.0,0.0,0.0
956cecf09a71cec097b804d2,ablation_bank_competition_shock,market,2864.0194014498056,0.0,0.0,0.0
0982efca97b3621a0badb344,ablation_bank_competition_shock,market,2685.4713850400026,0.0,0.0,0.0
f1c21db5b14ca7d55976f7d4,ablation_bank_competition_shock,market,2712.8120129576278,0.0,0.0,0.0
ac108e5fa3460795d7cb5463,ablation_bank_competition_shock,market,2376.1825431879574,0.0,0.0,0.0
12ab08f8c2a62ddbdb51c2f5,ablation_bank_competition_shock,market,2725.673390465566,0.0,0.0,0.0
edb28c50eeaffa11c21f8d46,ablation_bank_competition_shock,market,2988.2070797126803,0.0,0.0,0.0
237713555b5b71488fd06af1,ablation_bank_competition_shock,market,2554.9034050463233,0.0,0.0,0.0
2412ec0341439733e050002e,ablation_bank_competition_shock,market,2897.585020809855,0.0,0.0,0.0
3a0e58306484727d6bb5053a,ablation_bank_competition_shock,market,2612.4623846199283,0.0,0.0,0.0
e3c56cb4afec06aefffadefb,ablation_bank_competition_shock,market,2530.5362772062267,0.0,0.0,0.0
bc94587ac0e3599f50148dae,ablation_bank_competition_shock,market,2993.5150805986236,0.0,0.0,0.0
176375464fe227021ecc671e,ablation_bank_competition_shock,market,3011.233005579111,0.0,0.0,0.0
bc22cff29569e8decfc9d4a5,ablation_bank_competition_shock,market,2762.95307249891,0.0,0.0,0.0
d2b4f3b827039312aa4429d9,ablation_bank_competition_shock,market,2656.2332390729857,0.0,0.0,0.0
d748bf5e18f1094ae6a37149,ablation_bank_competition_shock,market,4189.8869030891965,0.0,0.0,0.0
420c19edba14d885090ca383,ablation_bank_competition_shock,market,2714.046788822954,0.0,0.0,0.0
acfa39d5dd0abf29981a0b35,ablation_bank_competition_shock,market,3065.1654077624844,0.0,0.0,0.0
4fa9c79b152da9f853242d6c,ablation_bank_competition_shock,market,2535.776981946223,0.0,0.0,0.0
1286bed1394314f4a612f2e1,ablation_bank_competition_shock,market,2888.1903782956483,0.0,0.0,0.0
61f795286713ceaf05574575,ablation_bank_competition_shock,market,2979.9077519583097,0.0,0.0,0.0
331e9f758df4abbce59f5c73,ablation_bank_competition_shock,market,2790.219190817109,0.0,0.0,0.0
ec0c535ba462160915211549,ablation_bank_competition_shock,market,2806.002043456039,0.0,0.0,0.0
8ba709fce6ae67e371576e56,ablation_bank_competition_shock,market,3494.7452036373215,0.0,0.0,0.0
daef32dfae30ac670b709514,ablation_bank_competition_shock,market,4487.809270235446,0.0,0.0,0.0
6c7261dfece4adc3b810e7a8,ablation_bank_competition_shock,market,2765.6452744144913,0.0,0.0,0.0
46baf044aacd9f0b0f9c3747,ablation_bank_competition_shock,market,2574.558440162318,0.0,0.0,0.0
6989010ab741e2b607bc1819,ablation_bank_competition_shock,market,2548.3071057107177,0.0,0.0,0.0
c0af88bb27ea028a7ba8e7ba,ablation_bank_competition_shock,market,2591.5722479621536,0.0,0.0,0.0
756a262e49e7b7cf7de9acb1,ablation_borrower_risk_pricing_baseline,administered,2647.6034538315416,0.0,0.0,0.0
81e391a2832009c0618cf0ce,ablation_borrower_risk_pricing_baseline,administered,2398.6256710261623,0.0,0.0,0.0
7c76a282bc992a1a81a6046a,ablation_borrower_risk_pricing_baseline,administered,2799.8305978197277,0.0,0.0,0.0
83c1c2beba7452cfdd0d0fb0,ablation_borrower_risk_pricing_baseline,administered,2600.545257616875,0.0,0.0,0.0
69ab6c08a3bd1571ec7d322a,ablation_borrower_risk_pricing_baseline,administered,2613.9759537048935,0.0,0.0,0.0
9dce270ee06980a6d70d27ef,ablation_borrower_risk_pricing_baseline,administered,2191.572591116301,0.0,0.0,0.0
6aee79f4114908bbd40a2972,ablation_borrower_risk_pricing_baseline,administered,2643.366216263985,0.0,0.0,0.0
82b8077bb90059618fbce982,ablation_borrower_risk_pricing_baseline,administered,2925.963844047511,0.0,0.0,0.0
74f0aeec33dd5247312f6bb0,ablation_borrower_risk_pricing_baseline,administered,2435.726575011149,0.0,0.0,0.0
dbcdea609432222558dd28c3,ablation_borrower_risk_pricing_baseline,administered,2830.4769123546184,0.0,0.0,0.0
50711ea7647906f14e0c7166,ablation_borrower_risk_pricing_baseline,administered,2480.754295600082,0.0,0.0,0.0
cdc4a88de1b9dc0cc115371c,ablation_borrower_risk_pricing_baseline,administered,2353.4974450681684,0.0,0.0,0.0
08fe2842a02e3d40008c1e3d,ablation_borrower_risk_pricing_baseline,administered,2917.8278929693142,0.0,0.0,0.0
8e346a72e27fb2e4cae49574,ablation_borrower_risk_pricing_baseline,administered,2934.300909075731,0.0,0.0,0.0
adce5853aca0483a4d084703,ablation_borrower_risk_pricing_baseline,administered,2684.6227835191116,0.0,0.0,0.0
68b87034f8f8b58db5cf0618,ablation_borrower_risk_pricing_baseline,administered,2567.6888928800527,0.0,0.0,0.0
861690bebef5908bc7e89505,ablation_borrower_risk_pricing_baseline,administered,4086.939722729295,0.0,0.0,0.0
bfb41608035b9878fd40b016,ablation_borrower_risk_pricing_baseline,administered,2618.8722519051225,0.0,0.0,0.0
844a6d297d0d6f4318899bc0,ablation_borrower_risk_pricing_baseline,administered,2992.4024114723143,0.0,0.0,0.0
9770115a369e338f0203e12f,ablation_borrower_risk_pricing_baseline,administered,2390.6742914385404,0.0,0.0,0.0
584729002919d1405bc4089c,ablation_borrower_risk_pricing_baseline,administered,2827.6020675102827,0.0,0.0,0.0
44d1646da90d2aaec02a89ed,ablation_borrower_risk_pricing_baseline,administered,2917.655700314141,0.0,0.0,0.0
8f1d9d0d99853c18f6a77ff2,ablation_borrower_risk_pricing_baseline,administered,2718.4689730559708,0.0,0.0,0.0
