run_id,mean_local_pass_through,borrower_leverage_rate_slope,quoted_rate_dispersion,risk_rationing_slope,scenario_id,rate_regime,replication,cumulative_output,cumulative_new_credit,defaults,write_offs,output_per_unit_credit
489fd94c806c90be76f869f4,0.25,0.00863526173887126,0.009082868925686952,0.09785956817304813,h2_h3_baseline,administered,532,4586.197204740518,8.378928387676238,0.0,0.0,547.3488962485842
48d25a218f862e7693590c00,1.0,0.02954233397498695,0.008148561443699437,0.43728631873048746,h2_h3_baseline,market,595,4430.380910707979,9.531420396390073,0.0,0.0,464.8185397830044
48dc2d4f56cae93d600abee4,1.0,0.03036177923035882,0.00985168019420994,0.42059415616271345,h2_h3_baseline,market,276,4624.506824368295,7.709237085315503,0.0,0.0,599.8656901053181
48e1505e49e160100a5d4443,1.0,0.024234657593117142,0.00524351507620286,0.6831378017526503,h2_h3_baseline,market,361,4676.939615748768,4.360780573511799,0.0,0.0,1072.500561976766
493e062b39fb25b62ec2903d,1.0,0.028968599330249225,0.009468492897680777,0.5156351158591616,h2_h3_baseline,market,130,4671.640604524341,30.805799908594064,0.0,0.0,151.64808634691767
493e1d17e5024cfb28c82952,0.25,0.007388631446008204,0.004748162919229726,0.0962176158359146,h2_h3_baseline,administered,337,4564.461790614127,22.321991448105745,0.0,0.0,204.4827318039972
4978850e8bd7982a60a2a015,0.25,0.007420548315539597,0.004767837070532647,0.06761323808299059,h2_h3_baseline,administered,311,4707.030767900665,22.862949578269,0.0,0.0,205.8802934322459
49b295579a795198fe37a0bc,1.0,0.030333691165809733,0.011960837755611877,0.45488268843296625,h2_h3_baseline,market,754,4293.983119497485,16.446372448673078,0.0,0.0,261.0899840009358
49b350420b323d394c95419f,0.25,0.007315071890521341,0.005897656272544857,0.2421358390628185,h2_h3_baseline,administered,301,4315.75413591115,5.528846798559602,0.0,0.0,780.5884831237336
49c397ecea632e35c2e74f97,1.0,0.02932316243002029,0.009187983214326368,0.4701616779117638,h2_h3_baseline,market,234,4491.756154946701,15.667661631974537,0.0,0.0,286.6896324707404
49caa4be20603153081a9983,0.25,0.007109727087355416,0.006206104866457246,0.04776219458908238,h2_h3_baseline,administered,649,4610.758747266041,10.761783486773762,0.0,0.0,428.4381629618052
49dfbac8bbc5bb70436b8fad,1.0,0.027877831186658632,0.00715286331579221,0.41393192697046066,h2_h3_baseline,market,483,4566.137267756408,3.145991699462084,0.0,0.0,1451.4142769471218
49e5249a798834c0be80cba7,0.25,0.007776050719153977,0.00613924797716363,0.08394988840056364,h2_h3_baseline,administered,578,4462.800161751808,15.278306223625265,0.0,0.0,292.10045252600435
4a339888195dcf6c8f612bbd,1.0,0.030598574396560784,0.011766461827767905,0.2577546542578339,h2_h3_baseline,market,604,4391.810341511,3.177140132130025,0.0,0.0,1382.3155916533756
4a43f58940a16d89d01505e3,0.25,0.007630760002825432,0.007077286151763473,0.078179705678919,h2_h3_baseline,administered,328,4454.978754251449,17.857648981558203,0.0,0.0,249.47173946873724
4a4969392b7eced482421268,0.25,0.0074329067811907245,0.004876214334744695,0.04525333577445628,h2_h3_baseline,administered,401,4481.862361465375,26.75960373767505,0.0,0.0,167.48612593075612
4a4a1f6c3dd7b8a371555fa3,0.25,0.0072336428680733564,0.005200844364221862,0.021217869292530875,h2_h3_baseline,administered,376,4725.488369980868,15.418474170631002,0.0,0.0,306.48223148967253
4a772ba5fba2e002974a961e,1.0,0.029826410874825262,0.012245550490890102,0.5036159607069374,h2_h3_baseline,market,679,4614.619191115905,16.35292715066924,0.0,0.0,282.1891853732775
