run_id,scenario_id,rate_regime,replication,parameter_set_id,cumulative_new_credit,cumulative_output,shock
04c25272c625e1b1f606f575,local_calibrated_shock,market,3,baseline-calibrated,12.369821323256234,2928.096557771726,True
d0ad3884cc45e47280e9edac,local_calibrated_shock,market,4,baseline-calibrated,8.3477799550083,3032.413959997096,True
d0d946bc2bf04ff4d4ce73b9,local_calibrated_shock,market,5,baseline-calibrated,18.05051673107205,2821.2270133218717,True
8bf4e055dfb641206cae57ab,local_calibrated_shock,market,6,baseline-calibrated,10.469766930511808,2830.038725927892,True
12d1e362facaf84a85e5c5e0,local_calibrated_shock,market,7,baseline-calibrated,5.809182692571074,2929.1941655089813,True
82553312dbb3f51ebe9da8ea,local_calibrated_shock,market,8,baseline-calibrated,14.659231124349928,2964.013080405579,True
d8e56090f386a3e11afc4324,local_calibrated_shock,market,9,baseline-calibrated,2.2582613684257526,2926.406270193749,True
cf7359c22e681e5205cfdd73,local_calibrated_shock,market,10,baseline-calibrated,12.381501985506711,2963.0704487951093,True
ee9eeca33740ce53e4fcf59c,local_calibrated_shock,market,11,baseline-calibrated,7.759853288400903,2919.877180227423,True
1be8decf5e94dc705fe62086,local_calibrated_shock,market,12,baseline-calibrated,12.731921853021055,2721.142327183759,True
7db3bb1ed64430f749b0b747,local_calibrated_shock,market,13,baseline-calibrated,8.156995804917159,3018.8824624981685,True
4c259c2404c576957b84125e,local_calibrated_shock,market,14,baseline-calibrated,4.866942604365845,2953.0034773319167,True
57eb42a3ecf34c8501aa8fe3,local_calibrated_shock,market,15,baseline-calibrated,9.219936069710657,2846.6412921245133,True
f523534098882d6316cbe6ca,local_calibrated_shock,market,16,baseline-calibrated,13.958391389321243,2955.735946119066,True
349d3e72b627b7013b437f25,local_calibrated_shock,market,17,baseline-calibrated,9.47301708513768,3010.155092349526,True
928ab034236a5353238d4923,local_calibrated_shock,market,18,baseline-calibrated,5.275765783132576,2947.100476367908,True
57f880bf816c00076b203d44,local_calibrated_shock,market,19,baseline-calibrated,10.831867460276625,2902.9296223981314,True
b737155791a2b6ad9f2d299f,local_base_credit_demand_minus10_baseline,administered,0,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.643554753994662,2866.4076871227953,False
75cd27d59056ab070301ebf8,local_base_credit_demand_minus10_baseline,administered,1,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.24135352379044,2939.4523526267053,False
f9ed432d42edce969a28f3c5,local_base_credit_demand_minus10_baseline,administered,2,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.478748484172429,3118.3075862715996,False
5816c8bab2ed40a66e3be988,local_base_credit_demand_minus10_baseline,administered,3,v0.4-local-sensitivity-2-base_credit_demand_minus10,13.456122912550692,2922.8665320137256,False
bbc939c72c1c4536e0ea1073,local_base_credit_demand_minus10_baseline,administered,4,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.05965695282984,3021.54907602197,False
e395900032918d9404805885,local_base_credit_demand_minus10_baseline,administered,5,v0.4-local-sensitivity-2-base_credit_demand_minus10,19.69359655430596,2821.208297340076,False
68c94a08d17e2321e37043a1,local_base_credit_demand_minus10_baseline,administered,6,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.040426647792753,2833.7315035192028,False
102574831e6defa766962d41,local_base_credit_demand_minus10_baseline,administered,7,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.657977482772475,2901.750946099455,False
ae21159b79025373112dee53,local_base_credit_demand_minus10_baseline,administered,8,v0.4-local-sensitivity-2-base_credit_demand_minus10,15.53060852823558,2957.7975932349923,False
eb256cd053cb430d4f53c62f,local_base_credit_demand_minus10_baseline,administered,9,v0.4-local-sensitivity-2-base_credit_demand_minus10,3.4849248376939754,2928.848274525841,False
b4ea68309f153915ef14eb1e,local_base_credit_demand_minus10_baseline,administered,10,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.236661773600783,2917.602984807329,False
e81a3682d89b15bdc0aa75a4,local_base_credit_demand_minus10_baseline,administered,11,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.550244767349916,2921.6854532950933,False
16e6bbde61d7261bcbae4c9d,local_base_credit_demand_minus10_baseline,administered,12,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.157390920052908,2639.9389179865784,False
bd60ae8c5a18367cbb9dabd9,local_base_credit_demand_minus10_baseline,administered,13,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.541035548908614,3018.1970191991913,False
2cd3d249dbd259842bcb19f8,local_base_credit_demand_minus10_baseline,administered,14,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.200230833912819,2953.651153952249,False
98ea25f600edb53633665980,local_base_credit_demand_minus10_baseline,administered,15,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.853806674503266,2817.603222524109,False
e21ee2d6e12a1d956424b1e5,local_base_credit_demand_minus10_baseline,administered,16,v0.4-local-sensitivity-2-base_credit_demand_minus10,13.988761111172487,2899.751629179562,False
720e3f1018c0cbdd8c393344,local_base_credit_demand_minus10_baseline,administered,17,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.900664634864256,2998.2174349034385,False
0bf7d2779bfb85501df4cddb,local_base_credit_demand_minus10_baseline,administered,18,v0.4-local-sensitivity-2-base_credit_demand_minus10,4.6255422511893,2944.3482431362067,False
25639fcb25fa15f17325a572,local_base_credit_demand_minus10_baseline,administered,19,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.925716321853312,2818.1423994363486,False
bb33278419b6f5aa1c32d741,local_base_credit_demand_minus10_baseline,market,0,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.6347514696306025,2857.83594853822,False
1ca246306806f0b85d731b81,local_base_credit_demand_minus10_baseline,market,1,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.59270108552888,2928.607613409044,False
69a5ead6800c7d876fd19450,local_base_credit_demand_minus10_baseline,market,2,v0.4-local-sensitivity-2-base_credit_demand_minus10,2.733274966611859,3112.4587290110453,False
d3f78f40fb2a7fa356ac9cbe,local_base_credit_demand_minus10_baseline,market,3,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.33078362840001,2915.904295328003,False
d681942fd5ffd543060c79ac,local_base_credit_demand_minus10_baseline,market,4,v0.4-local-sensitivity-2-base_credit_demand_minus10,3.5742826486462755,3012.426515889317,False
9ffcce616403258b4ad8b94d,local_base_credit_demand_minus10_baseline,market,5,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.152561005397343,2811.3901919609257,False
