run_id,scenario_id,rate_regime,cumulative_consumption,defaults,write_offs,resolution_cost
bd1218e0c772ce45945bd268,h3_positive_demand,administered,2719.6572090147483,0,0.0,0.0
c7f104c489e610d939092ee8,h2_h3_baseline,administered,2586.270656996122,0,0.0,0.0
c8d414f61cdd84e42a90494a,h3_positive_demand,market,2916.3273442638574,0,0.0,0.0
c9b5966ace1b519f4f9c4458,h2_h3_baseline,administered,2731.5661465515714,0,0.0,0.0
d27d45ca20db282eefa26a0b,h2_h3_baseline,market,2971.818187385506,0,0.0,0.0
d30c6155c5ef38fbc6f1051b,h2_h3_baseline,administered,2582.0791194789917,0,0.0,0.0
d33fcd48440968b943e98c53,h3_positive_demand,market,2836.1761576092517,0,0.0,0.0
d77bad7e05d6badbca4ceae0,h3_positive_demand,market,2686.0500612215264,0,0.0,0.0
dd19ef7175202bf2c734497a,h3_positive_demand,administered,2936.778398989178,0,0.0,0.0
de69cc7967c2d5d38ca83cb3,h3_positive_demand,administered,2880.124721304871,0,0.0,0.0
eb3eec85271e1725cdcdf1ee,h3_positive_demand,market,2469.2346858480273,0,0.0,0.0
ec38865e75052de5f9635627,h3_positive_demand,administered,2922.597558621662,0,0.0,0.0
ecba0f58f9cf1a8cd3b7a4b9,h3_positive_demand,market,3043.432066640517,0,0.0,0.0
ef3e6608fea8be116014eed8,h2_h3_baseline,market,2310.12493051325,0,0.0,0.0
efdd1f6a817ffe8e0ccd0a6e,h3_positive_demand,administered,2828.8464663841637,0,0.0,0.0
f14950a3bdfb663bc02d9afa,h3_positive_demand,administered,2844.8371156721264,0,0.0,0.0
f1e5df85d6c23d19768ae668,h3_positive_demand,administered,2699.397521768033,0,0.0,0.0
f2039b782dffebbe211c2404,h2_h3_baseline,administered,3090.7690126588277,0,0.0,0.0
f365081ace9bc875c40f2d94,h3_positive_demand,administered,2921.9754994049067,0,0.0,0.0
f4a759a22ed15b5223755acc,h3_positive_demand,administered,2744.285680858263,0,0.0,0.0
f5f876b953f8730086976292,h3_positive_demand,administered,3060.3053598552574,0,0.0,0.0
f97830dd8b1126cef1a6ee7d,h2_h3_baseline,market,2723.8642197948166,0,0.0,0.0
