run_id,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,cumulative_consumption,defaults,write_offs,resolution_cost,credit_weighted_productivity,scenario_id,rate_regime,replication
7d9b6819683b31ee48d6c732,32.20747937865143,4617.387526543944,0.0,0.01227374636857395,2613.2688813090986,0,0.0,0.0,1.0756460940010342,h2_h3_baseline,administered,5
80afaa8dc7acab6fb439c369,5.232936688214158,4834.07566057367,0.0,0.8574848325407034,2830.264423903101,0,0.0,0.0,1.2059214480612284,h2_h3_baseline,market,0
84cd1d79910e958561d945c2,8.56581898368389,4415.0934739244085,0.0,0.5142859752306741,2580.590602273542,0,0.0,0.0,1.2605250742058498,h2_h3_baseline,market,6
85b66285981e64c3c23f5687,18.252981543413675,4524.387987688758,0.0,0.39969613768151985,2647.39123256787,0,0.0,0.0,1.0795513662971603,h2_h3_baseline,market,12
8b62962cf0e2f3e7f7364fb6,8.067444060996827,4464.476749949816,0.0,0.4985243844139979,2747.9658450611887,0,0.0,0.0,1.193609389188969,h2_h3_baseline,market,3
8e4adf52335bef55b16ea283,10.045369535411108,4560.2036563915,0.0,0.5414381383866678,2793.5174735169926,0,0.0,0.0,1.0951519799665972,h2_h3_baseline,market,8
911b4bdceca4fec26635e89d,38.22302043764761,4481.053679649142,0.0,0.018849206349206348,2795.7369674184215,0,0.0,0.0,1.0300128694747435,h3_positive_demand,administered,16
919026041682b8d8a86fc846,15.295401379603655,4605.716629765364,0.0,0.0573105448273331,2979.8339755460934,0,0.0,0.0,1.1085383755064768,h2_h3_baseline,administered,10
92fbc1db6782a395a6e4eb69,21.72603178588914,4517.6849605607495,0.0,0.07716870031855991,2986.701088925038,0,0.0,0.0,0.9983838887589861,h2_h3_baseline,administered,11
985ff2a425aaf7e11d9ec14c,15.075841411283648,4515.115244183443,0.0,0.05122456179441468,2871.808672449153,0,0.0,0.0,1.1211789888705763,h2_h3_baseline,administered,13
9927d96eb64e22380f812349,10.247834347752727,4505.162597336759,0.0,0.5788171319421319,2979.393980110751,0,0.0,0.0,1.0770671104625298,h2_h3_baseline,market,11
9a16e2cc655f22837a9cf15f,11.497665208553876,4445.555042067716,0.0,0.5029132738579726,2690.774226054251,0,0.0,0.0,1.226664213546843,h3_positive_demand,market,6
9d457c2a1c202147ec829ce0,11.010970948117292,4522.089301066317,0.0,0.7271561699505648,2842.766849251454,0,0.0,0.0,1.0984301276987485,h2_h3_baseline,market,19
a10de96c0cb2189a110f8665,16.773430991686457,4600.473794836999,0.0,0.47508893006737823,2605.7360055035856,0,0.0,0.0,1.166468817794349,h2_h3_baseline,market,5
a642fd6d4a2607ea87004457,4.298483708175914,4517.9970888035,0.0,0.6195262498938969,3083.8716752071796,0,0.0,0.0,1.2129782228211317,h2_h3_baseline,market,9
a766fb0885c10241bc11a866,10.633296202018501,4467.310368910095,0.0,0.42598014948014934,2823.6878617841944,0,0.0,0.0,1.102272724342367,h3_positive_demand,market,14
af77d806ad4b8b702785b1ae,13.206935451207162,4508.883173866742,0.0,0.5130366161616161,3059.4276297062743,0,0.0,0.0,1.0477473336417475,h3_positive_demand,market,11
b1850cdd01e55f5928f908f0,13.82990410456599,4567.585038586279,0.0,0.3624718799718798,2838.2335272144423,0,0.0,0.0,1.252267086207365,h2_h3_baseline,market,1
b1d89624bb212b8f1d4f162a,24.981136566991104,4843.129902568639,0.0,0.007559339525283774,2971.1899142461466,0,0.0,0.0,1.1172465998657377,h2_h3_baseline,administered,15
b3c5109b5931d8b0ef57db06,31.164006884275395,4539.858363196598,0.0,0.025649235821649533,2654.736916106696,0,0.0,0.0,1.030604425538096,h2_h3_baseline,administered,12
b4790e0dcba48e7783b3ba8d,16.224439865913986,4529.016700193235,0.0,0.6481225662421314,2920.8583483776897,0,0.0,0.0,1.0794329333383677,h3_positive_demand,market,19
b5151dd9824fd2abf6fdaaca,5.637866312897397,4652.202230208097,0.0,0.7666795772721863,2839.011813615424,0,0.0,0.0,1.1554546201489533,h2_h3_baseline,market,7
b69b8d7484cc49690c9e03de,17.330209225625907,4536.0177007932225,0.0,0.024594907407407374,3173.2841557546058,0,0.0,0.0,1.0927015513815528,h3_positive_demand,administered,9
b6f52373e961f7bb5148f665,30.974876620707573,4466.63255643674,0.0,0.033006636562671034,2708.3728047753507,0,0.0,0.0,1.0399494569108556,h2_h3_baseline,administered,16
b990031e2d95eabc0978fe2b,13.938923618903786,4828.141893889959,0.0,0.4359688313635681,2963.7251605711945,0,0.0,0.0,1.1721664996521335,h2_h3_baseline,market,15
ba33b43965506a2442980146,10.185537482416844,4691.385491999112,0.0,0.38697089947089935,2995.810472681839,0,0.0,0.0,1.06567645983958,h3_positive_demand,market,17
bd1218e0c772ce45945bd268,39.63248701587196,4649.8409411771045,0.0,0.003999999999999996,2719.6572090147483,0,0.0,0.0,1.0623517972537062,h3_positive_demand,administered,5
c7f104c489e610d939092ee8,21.24323107953605,4429.82968841982,0.0,0.033442997026732375,2586.270656996122,0,0.0,0.0,1.1037957258711542,h2_h3_baseline,administered,6
c8d414f61cdd84e42a90494a,16.960321587694104,4572.603231194973,0.0,0.33169941169941153,2916.3273442638574,0,0.0,0.0,1.2275352550473861,h3_positive_demand,market,1
c9b5966ace1b519f4f9c4458,22.61906073796087,4443.435468962799,0.0,0.019065830836577407,2731.5661465515714,0,0.0,0.0,1.0253450342566128,h2_h3_baseline,administered,18
d27d45ca20db282eefa26a0b,3.550921324145321,4588.245360255567,0.0,0.7636465005105356,2971.818187385506,0,0.0,0.0,1.1455067380842785,h2_h3_baseline,market,10
d30c6155c5ef38fbc6f1051b,21.67930913688723,4584.3447306013395,0.0,0.05727483164983155,2582.0791194789917,0,0.0,0.0,1.1155792081001754,h2_h3_baseline,administered,4
d33fcd48440968b943e98c53,9.912988696572356,4474.236617352355,0.0,0.5604846742439142,2836.1761576092517,0,0.0,0.0,1.1719645262512453,h3_positive_demand,market,3
d77bad7e05d6badbca4ceae0,14.857802382608057,4603.601453395351,0.0,0.42660831067081056,2686.0500612215264,0,0.0,0.0,1.1960616789836769,h3_positive_demand,market,4
dd19ef7175202bf2c734497a,39.827164720046596,4557.920605130196,0.0,0.02247835497835496,2936.778398989178,0,0.0,0.0,1.0266913274660376,h3_positive_demand,administered,19
de69cc7967c2d5d38ca83cb3,22.718888077179773,4577.861618018019,0.0,0.018716577540106905,2880.124721304871,0,0.0,0.0,1.0159187216812355,h3_positive_demand,administered,8
eb3eec85271e1725cdcdf1ee,19.639086797137065,4432.0501699906545,0.0,0.33928271715998676,2469.2346858480273,0,0.0,0.0,1.1867593354518564,h3_positive_demand,market,2
ec38865e75052de5f9635627,28.39197413774675,4868.922155385604,0.0,0.010329301924129503,2922.597558621662,0,0.0,0.0,1.1290296747069097,h3_positive_demand,administered,0
