run_id,scenario_id,rate_regime,replication,run_id_1,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,credit_weighted_productivity,opening_deposits,deposit_hhi
0c74d0d2f3bcbbc5459219b4,addendum_concentration_30_5_high,market,18,0c74d0d2f3bcbbc5459219b4,848.4843782505482,5767.792785128583,0.0,0.6823121804504617,1.1103470827202917,1385.2321510210388,0.2849936346561697
201112aa857f096f32461add,addendum_concentration_30_5_high,market,19,201112aa857f096f32461add,478.28605750507586,5089.220280850594,0.0,0.8601676580532797,1.1001513780377177,2010.507218798652,0.298457245317523
a9514ca364a4b3a447f94c6b,addendum_concentration_30_5_high,market,20,a9514ca364a4b3a447f94c6b,551.8815738118664,4702.750628932656,0.0,0.6729990877707283,1.0612275276842904,719.0702877218224,0.2802608242279741
981370bd622047eb7ff01091,addendum_concentration_30_5_high,market,21,981370bd622047eb7ff01091,301.7762692476773,4965.162487233374,0.0,0.7452293441138288,1.234901827236968,922.0771966596606,0.28835370205235267
6496af772e1de97176a23330,addendum_concentration_30_5_high,market,22,6496af772e1de97176a23330,643.6533486331468,5163.103292432465,0.0,0.689837540905418,1.0643188977003932,2288.0369036323864,0.30383049105997484
880d85c98c6fb5bec7669e9c,addendum_concentration_30_5_high,market,23,880d85c98c6fb5bec7669e9c,382.58853504073403,5219.308343425093,0.0,0.5475074166141033,1.229073589774245,1138.6740322814753,0.2755634776852397
72d315661001cb3d33984e21,addendum_concentration_30_5_high,market,24,72d315661001cb3d33984e21,1201.6769840130717,5948.254090680907,0.0,0.7754740309602378,1.0485412331199444,1981.9281301232045,0.2868537399723898
0a1a863fd160b1f64711fc02,addendum_concentration_30_5_low,administered,0,0a1a863fd160b1f64711fc02,1690.8592465155034,4658.962175553556,0.0,0.08794311188390076,1.0704076171587824,863.5821011799442,0.2008457789647344
3adf0763378bf7b37913d884,addendum_concentration_30_5_low,administered,1,3adf0763378bf7b37913d884,726.5956972889109,5634.464814366694,0.0,0.014381215235346112,1.0771106620580417,1122.6779032537224,0.2013748608440517
aa0b3f2acc554c5f93077daf,addendum_concentration_30_5_low,administered,2,aa0b3f2acc554c5f93077daf,974.392427504626,5789.459309236514,0.0,0.01617588694061092,1.0362249912937498,1587.6469848479378,0.20023549622977352
e3e1e5444ee1fad112c94664,addendum_concentration_30_5_low,administered,3,e3e1e5444ee1fad112c94664,1741.9993809405303,6448.707494238812,0.0,0.01900397368367284,1.0714369659224123,1732.5836461058775,0.20017016753548747
1f31f814211c870f4db67aad,addendum_concentration_30_5_low,administered,4,1f31f814211c870f4db67aad,936.1962826482106,5701.32649615371,0.0,0.07331262298638967,1.084316510626505,1985.6945233854665,0.20028019027876026
4b43b9a80bba3e1043b92b10,addendum_concentration_30_5_low,administered,5,4b43b9a80bba3e1043b92b10,1521.3071511766589,6301.124471215511,0.0,0.3292203584046027,1.0146709597873038,3392.8185328193786,0.20002307445468182
03ca586f7707bc77ea035dba,addendum_concentration_30_5_low,administered,6,03ca586f7707bc77ea035dba,1332.894871234492,5717.791806747171,0.0,0.06675445932519344,1.0661944332159232,1234.4479056508367,0.20036361698581248
2228b5636d3c2374fa0de1ad,addendum_concentration_30_5_low,administered,7,2228b5636d3c2374fa0de1ad,1053.6035029229643,5159.111835177498,0.0,0.10595213358073019,1.1390491757299526,789.8791401255644,0.20255095033093395
11450eb3d391d416314300b5,addendum_concentration_30_5_low,administered,8,11450eb3d391d416314300b5,1658.644016181237,5680.372883250208,0.0,3.0961836974227446e-17,1.0552975153393345,1063.985580665789,0.20211428024251152
2e790176ee59ff3ab75efbac,addendum_concentration_30_5_low,administered,9,2e790176ee59ff3ab75efbac,1216.1610199842373,5645.44701103259,0.0,0.19261348350671595,1.0917126890608144,1091.1750779009253,0.20110841509823263
bc152833d72a27515c80c4ed,addendum_concentration_30_5_low,administered,10,bc152833d72a27515c80c4ed,1856.6026529856,5143.844585690926,0.0,1.029876645016195e-05,1.110939137095024,916.1355122260413,0.2007733349017728
4734bae7afee2eb02ca50c21,addendum_concentration_30_5_low,administered,11,4734bae7afee2eb02ca50c21,1494.1516092370277,5125.85575881631,0.0,0.16556023977257645,1.0388574148086704,959.7951084052395,0.20128072390544746
e7a939315edf0c6e7c97aa97,addendum_concentration_30_5_low,administered,12,e7a939315edf0c6e7c97aa97,1775.3340142389447,5511.588881419193,0.0,0.003195226223150232,1.0797503435082234,991.6643535993647,0.2021617929619131
5b0d9739552cbffd81a95476,addendum_concentration_30_5_low,administered,13,5b0d9739552cbffd81a95476,2393.8037218887825,7313.887973613995,0.0,0.0026006494976395338,1.0464574009523724,2424.545489442091,0.20036064236102888
ad475940cce12e4d5026954e,addendum_concentration_30_5_low,administered,14,ad475940cce12e4d5026954e,877.3247808918442,4739.012061387438,0.0,0.11462757380400473,1.093184144467304,779.0281799478736,0.20262579797536312
07c980f3a0a8bae8d0b0f29e,addendum_concentration_30_5_low,administered,15,07c980f3a0a8bae8d0b0f29e,870.9057987505454,4117.385863090641,0.0,0.2513853477351238,1.1028062734536768,721.100599611268,0.2009378349438447
0eca96828ecbd11cfba8bc08,addendum_concentration_30_5_low,administered,16,0eca96828ecbd11cfba8bc08,474.3907574536383,5064.707303710858,0.0,0.17304050584925343,1.037171726111338,1118.92544224227,0.20233539393824732
edbbaad31d9d219357b14db3,addendum_concentration_30_5_low,administered,17,edbbaad31d9d219357b14db3,1680.8250260447878,5485.988826757974,0.0,0.06558000812185073,0.9965537367799697,1111.5007110828574,0.20008213132338154
0ef9b09b94ff275f42de5065,addendum_concentration_30_5_low,administered,18,0ef9b09b94ff275f42de5065,1673.4184060553982,6609.688877120122,0.0,0.1149100475019676,1.0453215772373587,1460.5179941760466,0.2010174089902587
43ad1e0760e2bcec63e7f7c5,addendum_concentration_30_5_low,administered,19,43ad1e0760e2bcec63e7f7c5,1292.6295311389213,6182.934129023597,0.0,0.18024434005128764,1.0341603060447313,2170.8912569466474,0.20050088695133814
b9b924797efc49b1d97fb0ba,addendum_concentration_30_5_low,administered,20,b9b924797efc49b1d97fb0ba,1117.9046416394433,5058.666737557121,0.0,0.05986463206339473,1.0608083424680907,823.7212848409586,0.20223889636616782
bf260e0fbba1b0da2ee765f8,addendum_concentration_30_5_low,administered,21,bf260e0fbba1b0da2ee765f8,869.2236691855569,5763.436767266043,0.0,0.014703023151470596,1.1777767225771942,1080.697154914096,0.20128899952831483
